Dates (month/day/year): 02/01/1981 through 12/31/2022 ,,,,,,,,,,,,,,,,,,
Location: Latitude  17.3763   Longitude 78.2989 ,,,,,,,,,,,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
YEAR,MO,DY,Min Temp at 2 meters,Max temp at 2 meters,Specific Humidity,Relative Humidity,Precipitation Corrected,Wind Speed at 2 mts,Surface pressure,Wind Direction at 50 mts,Wind Speed at 50 mts RANGE,Wind speed at 50 mts,Wind Direction at 10 mts,Wind Speed at 10 mts Range,Wind Speed at 10 mts,Temp at 2 mts RANGE,Temp at 2 mts,ALLSKY_SFC_SW_DWN
2013,6,14,22.06,26.6,17.03,84.62,7.61,5.68,93.59,263.56,5.76,9.98,263,5.45,7.7,-268.6,24.15,1.72
2013,6,15,22.2,31.43,15.93,72.88,3.47,6.81,93.61,256.88,5.21,12.15,256.56,5.45,9.23,-263.93,25.84,4.45
2013,6,16,22.33,33.1,16.11,69.81,0.03,6.1,93.8,238.56,4.24,10.82,238.06,4.84,8.25,-262.38,27.03,4.97
2013,6,17,21.8,33.44,16.66,71.31,0,5.79,93.83,237.62,4.23,10.08,237,4.3,7.8,-261.52,27.12,4.49
2013,6,18,22.51,33.28,16.85,71.5,0.1,4.65,93.87,262.88,5.1,8.05,262.44,5.62,6.23,-262.39,27.3,5.38
2013,6,19,22.41,32.77,16.24,70.12,0.78,3.51,93.98,268.31,2.09,6.4,267.88,3.62,4.7,-262.79,27.06,5.59
2013,6,20,22.56,31.56,16.3,71.69,2.95,3.91,94.08,279.12,3.06,6.83,278.69,4.19,5.24,-264.15,26.69,6.14
2013,6,21,22.69,32.18,16.05,70.06,0.95,4.84,94.07,282.38,3.56,8.62,281.75,5.23,6.52,-263.67,26.85,5.22
2013,6,22,22.73,30.32,16.17,73.44,3.83,4.62,94.05,284.06,3.66,8.28,283.62,5.15,6.25,-265.56,25.99,4.57
2013,6,23,22.75,30.62,16.3,75.56,10.4,5.2,93.93,281.56,4.37,9.18,281.12,5.09,7.05,-265.27,25.65,3.29
2013,6,24,22.12,27.73,16.85,82.88,16.58,4.87,93.88,274.25,3.58,8.77,273.75,4.62,6.64,-267.56,24.48,2.12
2013,6,25,22.26,30.49,16.36,76.69,2.18,6.41,94.02,262.62,5.62,11.24,262.06,5.34,8.71,-264.92,25.48,3.23
2013,6,26,22.23,32,16.97,75.69,5.51,5.45,94.17,267.12,2.95,9.73,266.56,4.42,7.4,-263.38,26.42,4.72
2013,6,27,22.37,33.48,16.36,70.12,0.08,5.13,94.21,266.31,2.54,9.27,265.75,3.62,6.95,-262.04,27.29,5.93
2013,6,28,21.88,33.23,15.87,68.25,0.48,4.73,94.23,262.62,3.95,8.64,262.31,5.82,6.42,-261.8,27.2,6.5
2013,6,29,21.56,31.1,15.99,72.69,0.64,4.83,94.27,264.06,4.94,8.62,263.69,5.89,6.57,-263.6,26.16,5.27
2013,6,30,22.36,30.44,15.99,74.31,0.09,5.41,94.32,257.81,4.66,9.57,257.25,4.27,7.37,-265.07,25.75,4.8
2013,7,1,22.23,29.19,16.05,75.38,0,5.71,94.1,263.12,3.52,10,262.56,4.23,7.77,-266.19,25.4,4.99
2013,7,2,22.51,31.46,16.48,74.94,6.97,4.88,93.91,269.5,4.01,8.74,268.81,5.2,6.63,-264.2,26.08,5.84
2013,7,3,22.55,29.99,15.99,74.56,2.03,4.84,93.91,274.12,3.18,8.58,273.44,3.82,6.56,-265.71,25.6,4.29
2013,7,4,21.76,30.76,16.17,74.69,0.65,4.22,93.88,262.25,4.38,7.82,261.5,5.52,5.77,-264.15,25.78,4.43
2013,7,5,21.05,30.46,16.3,76.62,1.16,2.6,94,263.88,3.24,4.85,263.38,3.14,3.51,-263.74,25.49,5.29
2013,7,6,22.46,29.44,16.6,77.12,2.2,2.77,94.13,277.25,3.05,5.24,277,3.09,3.77,-266.17,25.63,5.14
2013,7,7,22.37,28.4,16.3,78.56,1.64,3.51,94.13,282.5,2.16,6.52,282.19,2.37,4.79,-267.11,24.94,4.04
2013,7,8,22.55,29.32,16.66,78.25,1.7,4.02,94.06,275.88,2.8,7.31,275.38,3.91,5.48,-266.39,25.37,4.42
2013,7,9,21.82,29.57,16.3,78,2.11,4.54,94,271.56,2.27,8.11,271.31,2.74,6.2,-265.4,25.13,4.65
2013,7,10,21.76,30.55,15.93,76.25,9.36,5.03,93.96,273,3.76,8.98,272.69,4.84,6.87,-264.36,25.17,3.05
2013,7,11,21.44,27.04,16.78,85.94,22.98,4.58,93.92,264.06,4.84,8.3,263.25,4.93,6.3,-267.56,23.76,1.79
2013,7,12,21.7,27.96,17.09,85.19,35.49,4.54,93.92,262.38,3.86,8.17,261.69,3.3,6.22,-266.9,24.24,2.75
2013,7,13,21.56,29.51,16.6,79.12,3.21,4.52,94.01,249.19,3.69,8.4,248.56,4.92,6.2,-265.2,25.13,5.16
2013,7,14,21.58,30.35,16.85,79,5.07,3.98,94.07,275.81,3.34,7.51,275.44,4.61,5.47,-264.38,25.48,4.9
2013,7,15,22.21,29.71,16.97,79.31,3.43,3.89,94.03,277.44,2.96,7.52,277.06,4.27,5.37,-265.65,25.47,4.94
2013,7,16,22,27.56,16.85,84,25.59,4.41,93.96,276.62,3.87,8.18,276.12,4.06,6.09,-267.59,24.23,2.17
2013,7,17,21.62,28.8,17.09,84.25,15.34,4.88,93.98,268.25,3.91,8.85,267.75,4.69,6.71,-265.96,24.5,2.53
2013,7,18,21.65,28.45,17.09,84.56,18.56,6.07,93.85,265.56,5.78,11.03,264.81,5.3,8.41,-266.35,24.34,1.61
2013,7,19,22.08,25.71,17.52,89.69,16.38,6.41,93.75,264.69,3.43,11.6,263.75,2.11,8.88,-269.52,23.62,1.23
2013,7,20,21.64,27.55,17.46,87.06,0.97,4.93,93.97,265.88,4.55,9.02,265.44,5.04,6.82,-267.24,24.16,3.99
2013,7,21,21.35,28.43,17.09,84.56,7.57,4.8,93.91,262.62,1.91,8.81,261.88,3.37,6.64,-266.07,24.34,3.96
2013,7,22,21.76,26.18,17.4,89.69,26.29,5.18,93.78,262.94,3.02,9.48,262.25,3.09,7.2,-268.74,23.53,1.56
2013,7,23,21.52,28.43,17.21,85.31,10.2,6.1,93.7,259.25,2.69,11.1,258.44,3.25,8.47,-266.24,24.3,2.9
2013,7,24,21.39,30.22,16.97,80.31,0.46,6.52,93.79,253.06,2.65,11.87,252.38,3.18,9.05,-264.32,25.16,4.37
2013,7,25,21.84,29.53,17.03,81.62,0.27,6.13,93.9,254.69,5.73,11.3,254.12,5.73,8.53,-265.46,24.94,3.83
2013,7,26,21.69,27.47,16.85,85,1.34,5.4,93.92,250.62,3.58,9.93,250.06,3.48,7.52,-267.38,24,4.79
2013,7,27,20.19,29.81,16.78,81.69,0.02,4.92,94.12,254.62,4.1,9.25,254.12,4.92,6.86,-263.54,24.69,5.37
2013,7,28,21.75,30.09,17.03,79.81,0.01,5.17,94.32,260.81,3.79,9.77,260.31,5.11,7.23,-264.81,25.45,4.44
2013,7,29,21.75,29.28,16.54,79.12,0.02,5.45,94.26,265.5,3.88,10.19,265,4.29,7.62,-265.62,25.08,5.3
2013,7,30,21.01,29.81,16.6,81.75,9.17,5.97,93.97,271.69,5.52,11.03,271.38,5.09,8.34,-264.35,24.53,4.36
2013,7,31,21.36,25.76,16.42,87.38,16.74,6.91,93.79,267.56,2.03,12.86,267,2.1,9.7,-268.75,23.03,1.11
2013,8,1,20.87,28.67,16.3,81.56,3.8,6.96,93.7,260.19,3.88,13.05,259.62,4.1,9.77,-265.35,24.15,2.05
2013,8,2,20.81,29.38,16.17,79.19,0.15,5.37,93.91,259.69,4.79,10.15,259.31,5.4,7.52,-264.58,24.68,4.35
2013,8,3,20.83,29.57,16.48,79.81,0,3.47,94.17,265.06,3.36,6.91,264.69,4.57,4.89,-264.42,24.9,5.74
2013,8,4,20.98,29.98,16.85,80,2.64,2.88,94.16,293.75,3.27,5.81,293.69,4.31,4.08,-264.16,25.2,5.39
2013,8,5,21.9,25.44,16.66,87.5,13.22,3.54,94.14,290.5,4.45,7.25,290.25,4.94,5.05,-269.62,23.28,2.03
2013,8,6,21.42,26.19,16.6,87.19,3.45,3.09,94.17,280.69,3.53,6.45,280.31,4.38,4.45,-268.38,23.36,3.84
2013,8,7,21.23,29.86,16.91,81.25,0.05,2.82,94.28,297.81,4.13,5.69,297.62,4.44,4.03,-264.52,25.08,5.61
2013,8,8,22.28,26.51,17.33,86.25,0.08,2.86,94.29,288.88,4.59,6.05,288.5,5.02,4.16,-268.92,24.25,4.89
2013,8,9,22.17,27.96,17.09,84.38,0.21,3,94.28,290.31,2.96,6.22,289.94,4.05,4.27,-267.36,24.48,5.4
2013,8,10,21.7,28.87,17.21,83.81,0.58,3.2,94.28,286.19,2.55,6.46,285.81,3.98,4.52,-265.98,24.76,5.62
2013,8,11,21.36,28.64,17.09,83.75,7.54,2.8,94.31,277.38,3.26,5.7,277,4.25,3.98,-265.87,24.62,5.43
2013,8,12,21.51,26.36,17.21,88.62,17.21,3.66,94.21,277.19,4.29,7.24,276.75,4.59,5.2,-268.3,23.65,2.65
2013,8,13,21.3,28.34,17.09,85.31,3.94,3.35,94.05,274.19,2.82,6.84,273.62,4.41,4.77,-266.11,24.22,4.21
2013,8,14,21.15,28.5,17.4,86.44,10.31,2.8,94.09,283.5,4.32,5.76,283.19,4.44,4.04,-265.81,24.28,4.69
2013,8,15,21.75,27.08,17.4,87.31,12.52,3.22,94.2,292.06,4.41,6.72,291.69,5.16,4.63,-267.81,24.13,2.59
2013,8,16,22.17,26.37,17.4,89.06,13.25,3.36,94.17,293.06,3.26,6.92,292.69,4.3,4.83,-268.94,23.76,3.25
2013,8,17,21.74,28.83,17.4,85,5.26,3.65,94.18,270.88,2.8,7.26,270.31,3.27,5.17,-266.06,24.65,4.22
2013,8,18,21.65,28.14,17.46,86.38,14.58,3.86,94.21,268.19,2.97,7.65,267.62,3.95,5.48,-266.66,24.42,4.1
2013,8,19,21.77,28.03,17.27,84.94,3.42,3.87,94.21,271.75,3.59,7.83,271.06,3.76,5.53,-266.89,24.51,5.08
2013,8,20,21.24,28.46,16.66,83.81,0.55,4.27,94.11,278.06,2.95,8.55,277.56,4.45,6.09,-265.93,24.19,3.97
2013,8,21,21.02,30.01,16.54,79.88,0.23,4.98,94,281.69,3.75,9.88,281.06,4.49,7.12,-264.17,24.95,5.39
2013,8,22,20.97,27.23,16.42,84.56,0.57,4.41,94.11,281.56,4.11,8.62,281.25,4.85,6.3,-266.88,23.73,3.66
2013,8,23,20.88,29.5,16.36,80.62,0.13,3.96,94.11,272.75,2.73,8.09,272.12,4.52,5.69,-264.53,24.65,3.62
2013,8,24,20.66,28.4,16.42,82.81,0.17,2.97,94.17,262.81,5.66,5.96,262.56,4.98,4.27,-265.42,24.12,5.38
2013,8,25,21.65,29.35,17.03,82.75,3.25,3.15,94.16,274.12,1.15,6.48,273.56,2.45,4.49,-265.45,24.78,4.41
2013,8,26,20.94,28.41,16.54,83.62,1.6,3.41,94.22,285.69,3.34,6.96,285.38,4.78,4.88,-265.67,24.12,3.82
2013,8,27,21.05,28.44,16.3,82.44,0.04,2.81,94.29,285.25,1.99,5.87,284.94,3.37,4.04,-265.77,24.16,3.73
2013,8,28,21.11,26.69,16.72,87.62,0.62,2.23,94.45,282.56,4.02,4.78,282.31,3.57,3.29,-267.56,23.42,3.5
2013,8,29,20.77,27.97,16.85,86.56,4.06,1.81,94.55,282.38,3.31,4.02,281.94,2.71,2.69,-265.95,23.82,4.23
2013,8,30,20.76,29.96,16.97,80.81,0.3,1.61,94.48,256.94,4.34,3.66,256.94,2.91,2.44,-263.94,25.2,5.88
2013,8,31,21.8,30.71,17.7,81.69,0.4,1.11,94.4,304.06,2.78,2.33,304.31,2.42,1.63,-264.24,25.7,3.84
2013,9,1,22.08,29.64,17.82,82,2.2,1.24,94.46,328.44,2.7,2.73,328.06,2.23,1.88,-265.6,25.69,5.42
2013,9,2,22.48,29.36,17.7,80.62,1.99,0.91,94.53,287.62,1.74,1.77,287.5,1.67,1.31,-266.28,25.84,5.07
2013,9,3,22.12,28.01,17.58,85.38,8.62,1.6,94.5,223.94,5.55,3.46,223.56,3.85,2.41,-267.26,24.75,4.5
2013,9,4,21.14,27.15,16.42,83.88,0.88,2.36,94.5,259.44,4.97,4.81,259.19,4.05,3.46,-267.13,23.91,4.78
2013,9,5,20.29,28.97,16.05,80.31,0.1,2.54,94.47,291.56,4.77,5.35,291.56,4.16,3.76,-264.48,24.37,6.12
2013,9,6,20.76,28.16,16.42,82.12,2.76,2.29,94.52,293.25,5.98,4.76,293.12,5.06,3.36,-265.74,24.29,5.97
2013,9,7,21.11,27.82,16.91,85.44,6.13,1.48,94.5,302.88,4.45,3.3,302.69,3.87,2.27,-266.44,24.05,5.64
2013,9,8,21.08,26.62,16.97,88.12,30.23,1.37,94.47,217.12,3.16,3.33,216.81,2.65,2.15,-267.62,23.56,3.25
2013,9,9,21.03,27.62,17.27,88.56,3.68,1.99,94.45,106.5,3.04,4.61,106,3.21,2.96,-266.56,23.85,3.59
2013,9,10,21.67,28.93,18.13,89.19,9.93,1.93,94.3,40.38,3.3,4.38,39.81,1.7,2.82,-265.89,24.48,4.27
2013,9,11,21.4,27.9,17.94,89.62,4.83,1.87,94.28,82.19,1.75,4.57,81.75,1.34,2.82,-266.65,24.2,5.45
2013,9,12,20.5,29.8,17.21,84.25,1.94,1.59,94.43,103.56,4.37,3.72,103.38,3.36,2.43,-263.84,24.74,5.8
2013,9,13,21.76,28.63,18.01,86.44,4.92,1.1,94.48,113.69,2.05,2.64,114.06,1.9,1.74,-266.27,24.95,5.7
2013,9,14,21.83,28.8,18.19,86.12,4.95,0.77,94.35,243.19,2.6,1.83,242.25,1.65,1.24,-266.17,25.16,4.5
2013,9,15,22.08,28.44,18.07,87.25,17.37,1.46,94.16,265.19,2.32,3.52,264.69,2.23,2.3,-266.79,24.76,4.72
2013,9,16,21.49,27.75,17.76,88.56,8.42,1.66,94.09,226.25,3.67,3.79,225.81,2.62,2.51,-266.88,24.2,3.83
2013,9,17,21.47,29.02,17.94,87.06,3.36,1.5,93.95,181.75,3.82,3.32,179.81,2.45,2.18,-265.6,24.66,4.14
2013,9,18,21.88,28.8,18.19,88.5,21.19,2.61,93.94,146.56,2.57,5.37,146,2.51,3.77,-266.22,24.62,3.7
2013,9,19,21.55,27.4,18.31,90.44,17.2,2.31,93.82,93.56,5.12,5.05,92.81,2.98,3.4,-267.29,24.24,3.7
2013,9,20,22.12,26.73,18.19,90.44,9.22,2.92,93.81,289.38,4.64,6.45,288.81,4.83,4.34,-268.55,24.15,3.28
2013,9,21,21.44,27.39,16.72,85.38,0.39,4.03,93.9,266.5,3.37,8.5,265.56,3.88,5.92,-267.2,23.83,4.4
2013,9,22,20.47,28.82,16.42,83.25,0.01,3.62,94.06,261.88,3.7,7.82,261.25,5.08,5.32,-264.8,24.06,6.13
2013,9,23,20.6,28.47,15.99,82.5,0,3.59,94.18,255.25,4.84,7.66,254.81,5.47,5.31,-265.28,23.79,5.67
2013,9,24,18.55,29.01,16.36,83.44,0.4,2.2,94.3,250.38,5.77,4.53,249.94,4.12,3.2,-262.7,23.91,5.9
2013,9,25,20.9,27.62,16.11,83.5,0.4,2.17,94.47,234.56,3.2,4.84,234,3.02,3.3,-266.42,23.75,6.39
2013,9,26,21.08,28.19,16.85,85.19,2,1.94,94.65,251.19,2.83,4.61,251,2.9,2.99,-266.04,24.09,6.25
2013,9,27,21.82,28.81,16.85,83,1.41,2.48,94.66,263.06,4.48,5.52,262.75,4.27,3.76,-266.16,24.59,6.05
2013,9,28,21.31,29.01,17.27,84.62,0.19,2.55,94.55,288.06,2.79,5.98,287.75,3.77,3.88,-265.45,24.62,5.61
2013,9,29,21.4,28.46,16.66,83.81,0.01,2.45,94.34,282.44,3.71,5.61,282.12,4.05,3.73,-266.1,24.22,5.55
2013,9,30,21.21,28.16,16.85,84.12,0.02,2.54,94.16,289.75,5.55,5.61,289.5,5.28,3.85,-266.2,24.25,4.05
2013,10,1,21.41,28.48,17.82,87.12,0.53,1.59,94.21,206.38,3.87,3.66,206,2.98,2.42,-266.09,24.53,4.68
2013,10,2,21.66,26.94,17.58,90.12,9.47,2,94.34,240,3.38,4.48,240,2.73,2.99,-267.88,23.75,3.36
2013,10,3,21.09,28.02,17.27,87.94,8.83,2.57,94.34,238.38,2.02,5.59,237.75,3.42,3.79,-266.21,23.9,3.96
2013,10,4,21.26,28.32,16.72,84.75,0.06,3.05,94.44,227.5,3.21,6.62,227,4.38,4.5,-266.09,24.05,5.02
2013,10,5,19.69,28.86,16.42,83.5,0.75,2.76,94.44,219.31,4.43,5.72,219,4.27,4.03,-263.99,24.05,5.13
2013,10,6,21.26,27.3,16.72,87.25,0.33,2,94.43,228.38,3.53,4.49,228,2.58,3.07,-267.12,23.53,4.46
2013,10,7,20.89,29.49,17.46,83.94,0.21,0.59,94.53,193.44,3.71,2.01,193.19,1.7,1.14,-264.55,24.98,5.1
2013,10,8,21.41,28.73,17.76,85.19,0.5,1.48,94.56,289.5,3.18,3.31,289.69,3.09,2.34,-265.84,24.95,4.46
2013,10,9,21.4,27.55,17.52,86.88,31.42,1.21,94.52,239.56,3.55,2.7,254.81,2.91,1.88,-267.01,24.33,4.49
2013,10,10,20.8,26.98,16.97,85.69,23.26,1.19,94.58,286.12,3.63,2.45,286.06,3.03,1.79,-266.98,24.04,4.59
2013,10,11,20.56,27.76,16.66,86.56,1.91,1.92,94.51,271.5,2.8,4.63,271.38,3.16,2.97,-265.95,23.65,4.12
2013,10,12,20.02,28.61,16.66,85.94,0.38,2.4,94.26,333.81,2.15,5.67,333.56,3.42,3.61,-264.56,23.75,4.54
2013,10,13,20.71,29.07,17.15,85.62,0.04,2.38,94.25,317.38,2.4,5.63,317,3.38,3.65,-264.78,24.31,5.29
2013,10,14,20.62,28.94,17.46,86.81,0.69,2.04,94.49,304.88,2,5.02,304.62,2.8,3.17,-264.84,24.41,5.71
2013,10,15,20.86,29.37,17.21,84.5,0.29,1.32,94.64,25.31,2.32,3.49,25.31,1.08,2.19,-264.63,24.65,5.5
2013,10,16,20.02,29.28,16.54,82.94,0,1.5,94.63,51.38,2.21,4.02,51.25,1.26,2.44,-263.89,24.37,5.99
2013,10,17,19.54,28.65,16.54,85.19,6.14,1.82,94.68,53.12,2.42,4.71,53.06,2.16,2.89,-264.03,23.86,5.29
2013,10,18,17.99,28.51,14.1,79.19,1.41,1.93,94.76,48.38,1.73,5.05,48.31,2.38,3.12,-262.63,22.7,5.96
2013,10,19,18.02,28.35,13.73,78.12,0,1.84,94.79,41.06,3.17,4.52,41.44,2.84,3.03,-262.82,22.43,6.12
2013,10,20,16.74,28.01,13.06,75.81,0,1.83,94.72,37.69,2.3,4.64,37.94,2.44,3.01,-261.88,22.08,4.99
2013,10,21,19.33,27.43,15.5,85.06,2.36,2.42,94.5,31.12,2.86,5.74,30.69,3.59,3.72,-265.06,22.78,3.37
2013,10,22,20.56,26.38,16.11,88,2.85,3.02,94.46,35.44,2.73,6.49,34.88,3.69,4.45,-267.32,22.83,3.2
2013,10,23,21.01,24.86,17.03,93.81,22.45,3.27,94.42,33.19,3.02,6.91,32.12,3.2,4.84,-269.31,22.51,2.71
2013,10,24,21.01,24.24,17.21,95.5,29.69,2.66,94.35,34.94,2.95,6.07,33.69,3.63,4.01,-269.92,22.37,2.21
2013,10,25,21.04,25.52,16.97,92.88,34.14,2.41,94.26,28.31,2.78,5.52,26.94,3.51,3.62,-268.66,22.62,1.24
2013,10,26,20.92,26.23,17.33,93.06,8.55,2.73,94.31,318.56,3.05,6.25,317.81,3.92,4.12,-267.84,22.97,3.26
2013,10,27,20.64,27.62,16.91,89,0.4,1.93,94.57,143.69,2.4,4.66,143.44,3.03,3.02,-266.17,23.43,4.42
2013,10,28,19.1,28.47,15.81,84.88,0.06,1.48,94.73,132.25,3.98,4.05,117.44,2.09,2.42,-263.78,23.18,5.3
2013,10,29,16.71,27.1,13.12,78.94,0,1.55,94.91,25,1.54,4.21,25.06,1.02,2.67,-262.76,21.47,5.73
2013,10,30,15.69,26.79,12.15,77.81,0,1.48,95.01,45.69,2.66,4.02,45.38,1.05,2.55,-262.06,20.56,5.77
2013,10,31,14.73,26.84,12.51,78.56,0,1.19,95.02,46.62,4.38,3.62,45.88,1.95,2.1,-261.03,20.71,5.62
2013,11,1,16.16,27.53,13.61,80.69,0,1.41,94.99,60.19,2.69,3.95,59.44,0.88,2.34,-261.78,21.62,4.69
2013,11,2,18.42,27.84,15.62,86.12,0.04,1.4,94.96,77.44,2.68,3.77,76.81,1.55,2.24,-263.73,22.82,4.47
2013,11,3,19.31,27.27,15.81,87.12,0.01,1.75,95.02,78.94,2.38,4.48,78.69,2.14,2.73,-265.19,22.78,4.5
2013,11,4,18.62,27.38,14.83,84.94,0,1.63,95.17,63.38,3.16,4.24,63,2.05,2.64,-264.38,22.22,4.81
2013,11,5,16.4,25.79,13,83.12,0,1.88,95.18,89.06,1.8,4.93,89.06,2.09,3.02,-263.76,20.49,4.99
2013,11,6,15.08,26.08,12.51,81.62,0,1.72,95.12,113.06,3.42,4.61,112.88,1.77,2.81,-262.14,20.18,5.34
2013,11,7,15.01,26.5,12.63,80.88,0,1.48,95.01,108.94,4.33,4.29,108.69,1.38,2.5,-261.67,20.56,4.79
2013,11,8,15.98,26.96,13.79,83.38,0,1.23,94.91,96.88,3.78,3.62,97.44,1.62,2.17,-262.17,21.24,4.47
2013,11,9,16.3,27.16,13.18,81.81,0,1.32,94.89,79.88,3.73,3.88,80.38,0.85,2.31,-262.28,21.05,4.95
2013,11,10,14.91,26.58,12.27,80.69,0,1.45,94.93,55,2.3,4.05,54.62,0.98,2.56,-261.49,20.15,5.3
2013,11,11,14.01,25.71,11.54,80.75,0,1.8,94.83,60.06,2.71,5.06,59.88,1.38,3.07,-261.45,19.09,5.55
2013,11,12,14.12,25.41,10.68,76.25,0,1.3,94.84,56.75,3.88,3.39,56.31,1.59,2.22,-261.86,18.9,5.64
2013,11,13,12.77,24.81,9.83,74.44,0,1.47,94.87,54.5,2.56,4.22,54.81,0.85,2.65,-261.1,18,5.49
2013,11,14,12.19,24.3,9.95,78.5,0,1.77,94.93,45.31,2.78,4.93,45.38,1.46,3.04,-261.03,17.39,5.39
2013,11,15,11.97,24.4,10.01,79.94,0,2.06,94.98,54.12,2.62,5.59,54.06,2.29,3.44,-260.72,17.19,5.46
2013,11,16,11.02,25.7,11.29,82.06,0,2.05,95,54,3.3,5.55,53.31,2.09,3.27,-258.48,18.24,5.05
2013,11,17,14.89,25.21,13.06,86,0.11,2.32,95,56.56,2.07,5.47,56.31,2.63,3.46,-262.83,19.7,3.75
2013,11,18,16.97,26.73,14.28,86.12,0.02,2.06,95.04,54.12,1.3,5.12,53.94,2.24,3.14,-263.38,21.36,4.66
2013,11,19,15.54,26.93,12.27,80.12,0,1.98,94.99,28.75,2.34,5.36,28.62,2.12,3.21,-261.76,20.36,5.19
2013,11,20,13.84,26.92,12.39,83.19,0,2.03,94.8,41.69,1.96,5.5,41.31,1.86,3.35,-260.07,19.69,5.54
2013,11,21,14.42,27.36,12.57,82,0,1.78,94.67,39.69,4.09,5.03,39.44,1.58,2.98,-260.2,20.23,5.57
2013,11,22,16.43,27.15,14.1,85.5,0.85,2.27,94.71,61.81,4.06,5.56,61.5,2.46,3.42,-262.42,21.21,3.8
2013,11,23,17.19,27.39,14.83,85.62,4.04,1.68,94.74,183.81,4.8,4.02,183.81,2.91,2.55,-262.95,22.06,1.71
2013,11,24,19.58,27.92,15.81,86.94,1.71,2.32,94.89,125.06,2.45,5.45,124.62,2.34,3.45,-264.81,22.87,3.7
2013,11,25,18.75,28.16,15.01,83.44,0.03,1.16,94.82,84.25,3.99,3.3,84.56,1.3,1.91,-263.74,22.78,4.74
2013,11,26,15.72,27.76,13.18,80.06,0,1.99,94.75,55.5,3.59,5.4,55.44,2.13,3.19,-261.1,21.34,5.16
2013,11,27,12.94,26.22,9.95,72.56,0,2.06,94.84,45.75,2.57,5.77,45.56,2.91,3.5,-259.87,18.63,5.55
2013,11,28,14.48,24.87,10.01,71.88,0.08,2.48,94.88,31.44,2.05,6.38,30.94,2.77,3.83,-262.77,18.83,3.58
2013,11,29,16.87,27.54,14.34,85.69,3.48,3.13,94.9,96.25,3.68,6.81,95.44,4.59,4.61,-262.48,21.4,1.53
2013,11,30,16.81,27.69,13.73,82.75,0.03,1.55,95.01,108.81,3.73,4.16,108.62,1.44,2.48,-262.27,21.54,4.93
2013,12,1,17.46,28.14,14.47,82.88,0,1.28,95.05,86.31,3.96,3.52,85.56,1.04,2.12,-262.47,22.33,4.19
2013,12,2,17.73,27.35,14.59,84.81,0,1.73,95.03,89.38,2.49,4.48,89.19,1.7,2.71,-263.53,22,3.33
2013,12,3,18.14,27.17,14.04,83.31,0,2.22,94.94,116.5,2.48,5.44,116.38,1.71,3.31,-264.12,21.78,3.58
2013,12,4,16.11,26.84,12.15,78.69,0,2.14,94.99,82.75,2.3,5.54,82.62,2.92,3.38,-262.42,20.48,4.87
2013,12,5,14.05,26.3,10.56,74.44,0,2.05,94.94,62.25,2.38,5.44,62.31,3.29,3.45,-260.92,19.21,4.96
2013,12,6,12.91,25.32,9.52,73.06,0,2.09,94.84,45.75,2.84,5.73,45.69,2.12,3.48,-260.74,17.98,5.03
2013,12,7,10.01,24.91,7.75,67.31,0,2.05,94.85,43.31,2.58,5.76,43.19,2.62,3.51,-258.25,16.31,4.96
2013,12,8,10.23,26.44,8.61,68.5,0,1.58,94.79,36.69,4.73,4.68,36.5,2.35,2.84,-256.94,17.15,5.11
2013,12,9,9.83,26,7.93,66.31,0,2.17,94.68,30.38,3.99,5.95,30.12,2.44,3.66,-256.98,16.85,5.19
2013,12,10,10.07,26.55,8.36,69.62,0,2.17,94.66,25.94,3.62,6.2,25.62,1.87,3.67,-256.67,17.08,5.23
2013,12,11,10.08,26.59,8.42,67.25,0,2.12,94.78,27.38,3.95,6.12,27.06,1.9,3.61,-256.63,17.33,5.19
2013,12,12,11.27,25.93,7.57,62.94,0,2.55,94.84,32.38,3.48,6.98,32.06,2.56,4.11,-258.49,17.05,5.25
2013,12,13,9.4,26.28,7.26,60.69,0,1.91,94.91,48.19,4.59,5.2,47.75,2.64,3.27,-256.27,16.86,5.3
2013,12,14,10.83,26.67,6.65,51.12,0,1.43,94.92,35.06,2.38,3.29,35.12,1.1,2.32,-257.31,18.05,5.47
2013,12,15,12.55,27.58,7.14,52.81,0,1.6,94.95,72.19,4.55,3.98,71.88,2.54,2.66,-258.13,18.66,5.41
2013,12,16,11.2,26.64,7.39,60.25,0,1.54,95.02,67.81,4.48,4.28,68.25,1.65,2.73,-257.71,17.43,5.41
2013,12,17,11.91,26.07,7.08,58.06,0,1.51,94.95,91.31,2.38,3.7,91.75,1.17,2.54,-258.99,17.46,5.33
2013,12,18,11,25.86,7.2,59.62,0,1.35,94.87,103.31,2.47,3.35,104.44,1.16,2.31,-258.29,17.41,5.27
2013,12,19,11.13,26.73,7.51,60.69,0,1.12,94.88,111.12,5.39,3.18,113.06,2.65,2.06,-257.55,17.91,5.23
2013,12,20,10.95,27.32,7.81,61.12,0,1.3,94.94,140.5,6.97,4.01,138.75,3.05,2.38,-256.78,18.37,4.99
2013,12,21,12.2,26.99,9.52,71.81,0,2.53,94.99,134.44,5.86,6.51,134.19,3.04,3.86,-258.37,18.56,4.87
